,AGP,AMS,ARN,ATH,BCN,BRU,CDG,CPH,DUB,DUS,FCO,FRA,HEL,IST,LGW,LHR,LIS,LTN,MAD,MAN,MUC,MXP,ORY,OSL,PMI,STN,TXL,VIE,WAW,ZRH
2017-09-01,4.867,11.326,6.031,8.895,9.816666666666666,10.672333333333333,26.86,7.5814,4.75,9.817,12.348,17.48842857142857,2.579,8.839799999999999,21.833,29.583,7.4825,16.85,12.508,11.0415,13.02,9.738666666666667,26.031,3.267,11.7195,16.617,7.467,11.568333333333332,7.4145,12.875333333333334
2017-09-02,4.792666666666666,12.597999999999999,6.054666666666666,8.802999999999999,9.776333333333334,10.644666666666666,27.192999999999998,7.537599999999999,4.75,9.866999999999999,12.775500000000001,17.48128571428571,2.583,8.9706,21.944333333333333,29.583,7.427,16.794333333333334,12.566333333333331,12.5,13.304666666666666,9.695,25.4595,3.267,11.848,16.511333333333333,7.656666666666666,11.374666666666666,7.512,12.741
2017-09-03,4.718333333333334,13.87,6.078333333333333,8.711,9.736,10.617,27.526,7.4938,4.75,9.917,13.203,17.474142857142855,2.538666666666667,9.1014,22.055666666666667,29.583,7.446333333333333,16.738666666666667,12.624666666666664,12.595285714285714,13.589333333333332,9.1415,24.888,3.65,11.133666666666667,16.40566666666667,7.846333333333333,11.181,7.530333333333332,12.681999999999999
2017-09-04,4.644,13.8575,6.102,8.6554,10.193999999999999,10.7,27.772999999999996,7.45,4.6335,10.8335,13.106666666666666,17.467,2.4943333333333335,9.232199999999999,22.167,29.583,7.4656666666666665,16.683,12.683,12.690571428571428,13.874,8.588,24.955333333333332,3.65,10.419333333333334,16.3,8.036,11.475999999999999,7.548666666666666,12.623
2017-09-05,4.0440000000000005,13.845,6.051,8.5998,10.652,10.783,28.019999999999996,7.766666666666667,4.517,11.75,13.010333333333332,17.5,2.45,9.363,22.057,29.269799999999996,7.485,16.673,12.6525,12.785857142857143,13.975000000000001,8.523,25.022666666666666,3.65,9.705,16.3734,7.993,11.771,7.567,12.634666666666666
2017-09-06,3.444,13.793,6.0,8.5442,10.642999999999999,11.088666666666665,28.267,8.083333333333332,4.644666666666667,11.806599999999998,12.914,17.5,2.1,9.5735,21.947,28.956599999999995,7.379,16.663,12.622,12.881142857142855,14.076,8.458,25.09,3.65,9.82,16.4468,7.95,11.454333333333333,7.067,12.646333333333333
2017-09-07,3.5286,13.846499999999999,6.033399999999999,8.4886,10.634,11.394333333333332,28.168799999999997,8.4,4.772333333333333,11.863199999999999,12.332,17.5,1.75,9.784,21.837,28.643399999999996,7.273,16.653,12.576666666666664,12.97642857142857,14.003599999999999,8.393,25.1296,3.65,9.935,16.520200000000003,8.016666666666666,11.137666666666666,6.567,12.658
2017-09-08,3.6132,13.9,6.066799999999999,8.433,10.625,11.7,28.0706,8.3934,4.9,11.919799999999999,11.75,17.856599999999997,1.4443333333333332,10.333333333333334,21.726999999999997,28.330199999999998,7.137666666666666,16.642999999999997,12.531333333333333,13.071714285714286,13.9312,8.350200000000001,25.169199999999996,3.5166666666666666,10.367666666666667,16.593600000000002,8.083333333333334,10.821,6.661333333333333,12.604999999999999
2017-09-09,3.6978,13.768,6.100199999999999,8.535,11.826,11.7085,27.972399999999997,8.386800000000001,5.0,11.976399999999998,11.801666666666666,18.2132,1.1386666666666665,10.882666666666667,21.617,28.017,7.002333333333333,16.633,12.486,13.167,13.8588,8.3074,25.208799999999997,3.383333333333333,10.800333333333334,16.667,8.15,10.6,6.7556666666666665,12.552
2017-09-10,3.7824,13.636,6.1335999999999995,8.637,13.027,11.717,27.874199999999995,8.3802,5.1,12.033,11.853333333333332,18.5698,0.833,11.432,21.792,27.730199999999996,6.867,17.0165,12.796,13.066999999999998,13.7864,8.2646,25.2484,3.25,11.233,16.825000000000003,8.4915,10.379,6.85,12.498999999999999
2017-09-11,3.867,13.686,6.167,8.738999999999999,13.034999999999998,11.467,27.776,8.3736,4.879333333333332,11.933,11.905,18.926399999999997,1.083,11.9235,21.967,27.443399999999997,7.0735,17.4,13.106,12.966999999999999,13.714,8.2218,25.288,3.15,11.1815,16.983,8.833,10.233666666666664,6.9799999999999995,12.446
2017-09-12,3.8946666666666667,13.3595,6.177999999999999,8.841,13.043,11.217,26.5215,8.367,4.658666666666666,11.833,11.843,19.283,1.333,12.415,21.733666666666664,27.156599999999997,7.28,17.477666666666664,13.143666666666665,12.867,13.570333333333334,8.179,25.8355,3.05,11.13,17.199666666666666,9.077666666666666,10.088333333333331,7.109999999999999,12.393
2017-09-13,3.9223333333333334,13.033,6.188999999999999,8.943,13.051,10.967,25.267,8.1835,4.438,12.083,11.780999999999999,19.2665,1.333,12.368666666666666,21.50033333333333,26.869799999999998,7.215,17.55533333333333,13.181333333333331,13.2835,13.426666666666666,8.417,26.383,3.15,10.893666666666666,17.416333333333334,9.322333333333333,9.943,7.24,12.755
2017-09-14,3.95,13.2698,6.2,8.901,13.072,11.0236,25.325666666666663,8.0,4.297499999999999,12.2455,11.719,19.25,3.0415,12.322333333333333,21.267,26.583,7.1499999999999995,17.633,13.219,13.7,13.283,8.655,26.35533333333333,3.075,10.657333333333334,17.633,9.567,10.023499999999999,7.369999999999999,13.117
2017-09-15,4.275,13.506599999999999,6.2335,8.858999999999998,13.093,11.080200000000001,25.38433333333333,7.816666666666666,4.157,12.408000000000001,11.657,19.167,4.75,12.276,21.308500000000002,26.708,7.085,17.866500000000002,12.98,13.917,12.875,8.567666666666666,26.327666666666666,3.0,10.421,17.424999999999997,9.167,10.104,7.5,13.209
2017-09-16,4.6,13.743400000000001,6.267,8.817,13.4254,11.136800000000001,25.443,7.633333333333333,4.515666666666666,12.5705,11.595,17.792,4.816625,12.7515,21.35,26.833,6.707,18.1,12.741,13.183499999999999,12.467,8.480333333333334,26.3,3.0,10.061499999999999,17.217,8.767,10.050999999999998,7.5835,13.301
2017-09-17,4.606,13.9802,6.150333333333333,8.774999999999999,13.7578,11.1934,25.9595,7.45,4.8743333333333325,12.733,10.7485,16.417,4.88325,13.227,21.15566666666667,26.827666666666666,6.329,18.211,12.605333333333332,12.45,12.417,8.393,26.3,3.0,9.702,17.144666666666666,8.622333333333334,9.998,7.667,13.393
2017-09-18,4.612,14.217,6.033666666666667,8.733,14.0902,11.25,26.476,7.225,5.233,11.622,9.902,16.5,4.9498750000000005,13.159666666666666,20.961333333333332,26.822333333333333,6.436333333333333,18.322,12.469666666666665,12.616499999999998,12.366999999999999,8.5655,26.3,3.0,9.940333333333333,17.072333333333333,8.477666666666666,9.945,7.666999999999999,13.871500000000001
2017-09-19,4.618,13.792000000000002,5.917,8.8264,14.4226,10.9,26.00633333333333,7.0,5.219799999999999,10.511,9.806999999999999,16.583,5.016500000000001,13.092333333333332,20.767,26.817,6.543666666666666,18.433,12.334,12.783,12.317,8.738,26.127666666666663,3.2,10.178666666666667,17.0,8.333,9.944500000000001,7.666999999999999,14.35
2017-09-20,4.446,13.367,5.3085,8.919799999999999,14.755,10.55,25.536666666666665,7.222333333333332,5.2066,9.4,9.712,16.583,5.083125000000001,13.025,21.120199999999997,26.120199999999997,6.651,17.8398,12.4865,13.299666666666665,12.342,8.658666666666665,25.955333333333332,3.4,10.417,17.21,8.2915,9.944,7.667,14.561
2017-09-21,4.274,13.533,4.7,9.0132,14.694666666666667,10.216666666666667,25.067,7.444666666666666,5.193399999999999,10.075,9.617,12.207999999999998,5.14975,13.014,21.473399999999998,25.423399999999997,6.9465,17.2466,12.639,13.816333333333333,12.367,8.579333333333333,25.783,3.4,10.5,17.419999999999998,8.25,9.913666666666666,7.5336,14.772
2017-09-22,4.230333333333332,15.006,5.0,9.106599999999998,14.634333333333332,9.883333333333333,24.755000000000003,7.667,5.180199999999999,10.75,9.9535,7.833,5.216375,13.003,21.8266,24.726599999999998,7.242,16.6534,12.494666666666664,14.333,12.589,8.5,25.675,3.4,10.583,17.63,8.25,9.883333333333333,7.4002,14.983
2017-09-23,4.186666666666666,16.479,5.3,9.2,14.574,9.55,24.443,6.3335,5.167,10.583,10.29,7.583,5.283,12.813666666666666,22.1798,24.029799999999994,7.259333333333332,16.0602,12.350333333333332,14.388666666666666,12.811,8.6835,25.567,3.5166666666666666,10.761,17.84,8.25,9.853,7.2668,14.441500000000001
2017-09-24,4.143,16.3645,5.6,9.309999999999999,15.142,9.8215,23.88433333333333,5.0,5.2170000000000005,11.208,10.176666666666666,7.333,5.6,12.624333333333333,22.533,23.333,7.2766666666666655,15.467,12.206,14.444333333333333,13.033,8.867,25.10033333333333,3.6333333333333333,10.939,18.05,8.25,10.094999999999999,7.1334,13.9
2017-09-25,4.023,16.25,5.4085,9.419999999999998,15.71,10.093,23.325666666666663,5.555666666666666,5.267,11.833,10.063333333333333,7.333,5.917,12.435,21.958,23.283,7.294,15.6085,12.714500000000001,14.5,13.175,8.827333333333332,24.633666666666667,3.75,11.117,18.941499999999998,8.5415,10.337,7.0,13.288999999999998
2017-09-26,3.903,16.1,5.217,9.53,15.730333333333332,10.134333333333334,22.767,6.111333333333333,5.233666666666666,11.8915,9.95,12.125,5.792,12.776,21.383,23.233,7.365,15.75,13.223,14.5835,13.317,8.787666666666667,24.167,3.7499999999999996,10.938500000000001,19.833,8.833,10.658666666666665,6.6665,12.677999999999999
2017-09-27,3.94,16.3335,5.0889999999999995,9.639999999999999,15.750666666666666,10.175666666666666,15.649999999999999,6.667,5.200333333333333,11.95,9.875,16.917,5.667,13.117,21.489799999999995,23.119799999999998,7.436,15.7,13.271666666666667,14.667,13.489,8.748,16.8335,3.75,10.76,20.066399999999994,8.888666666666666,10.980333333333332,6.333,12.067
2017-09-28,3.9770000000000003,16.567,4.961,9.75,15.771,10.217,8.533,6.417,5.167,11.533,9.8,17.042,5.667,13.291333333333334,21.5966,23.0066,7.434999999999999,15.649999999999999,13.320333333333334,14.8335,13.661,8.049,9.5,3.75,10.673333333333332,20.299799999999998,8.944333333333333,11.302,6.832999999999999,11.667
2017-09-29,4.014,16.592,4.833,9.626599999999998,15.76,10.3335,7.827666666666666,6.167,4.714499999999999,11.466399999999998,9.8,17.167,5.708499999999999,13.465666666666667,21.7034,22.8934,7.433999999999999,15.599999999999998,13.369,15.0,13.833,7.35,11.2,3.7499999999999996,10.586666666666666,20.533199999999997,9.0,10.8855,7.332999999999999,11.267
2017-09-30,4.2585,16.617,4.75,9.5032,15.748999999999999,10.45,7.122333333333333,6.167,4.262,11.399799999999999,9.8,17.1502,5.75,13.64,21.8102,22.7802,7.433,15.549999999999999,13.8125,14.833,13.533,7.629999999999999,12.899999999999999,3.75,10.5,20.766599999999997,8.6,10.469,7.833,11.626999999999999
